"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
195,"Boogiemon","https://static.wikia.nocookie.net/digimon/images/6/62/Boogiemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150102033543","Champion",NULL,"Virus","""Nightmare Soldiers""","[]","[""Phelesmon""]","[]","[]","[]"
196,"Bosamon","https://static.wikia.nocookie.net/digimon/images/8/86/Bosamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210921170702","In-Training",NULL,"{None,Free}","[]","[""Pyonmon""]","[""Angoramon""]","[]","[]","[{""name"": ""Mikkomi[5]"", ""description"": "", lit. \""Ear-strike\"")""}]"
197,"Botamon","https://static.wikia.nocookie.net/digimon/images/a/ae/Botamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127172221","Fresh",NULL,"{None,Data,Free}","[""Nightmare Soldiers"", ""Virus Busters"", ""Nature Spirits""]","[]","[""Koromon"", ""Impmon"", ""Lopmon"", ""Airdramon"", ""Veedramon"", ""DarkTyrannomon"", ""Ponchomon"", ""Wanyamon"", ""Budmon""]","[]","[]","[{""name"": ""San no Awa"", ""description"": "", lit. \""Acid Bubbles\"")""}, {""name"": ""Awa"", ""description"": "", lit. \""Bubbles\"")""}]"
198,"Boutmon","https://static.wikia.nocookie.net/digimon/images/e/e4/Boutmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210205050033","Ultimate",NULL,"Vaccine","[]","[""Bulkmon""]","[""Kazuchimon""]","[]","[]","[{""name"": ""Raigekishou"", ""description"": "")""}, {""name"": ""Budenhadan"", ""description"": "", lit. \""Violent Lightning Destructive Shot\"")""}, {""name"": ""Jinrai Kaitengeki"", ""description"": "", lit. \""Thunderclap Tide-turning Fight\"")""}]"
199,"Bowmon","https://static.wikia.nocookie.net/digimon/images/a/a6/Bowmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230331164047","In-Training",NULL,"{None,Free}","[]","[""Fusamon""]","[""Loogamon""]","[]","[]","[]"
200,"Brachiomon","https://static.wikia.nocookie.net/digimon/images/b/b3/Brachiomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210625031938","Ultimate",NULL,"Data","[""Nature Spirits"", ""Nightmare Soldiers"", ""Deep Savers"", ""Dragon's Roar""]","[""Poyomon"", ""Ankylomon""]","[]","[]","[""DigiFuse Chart""]","[]"
201,"Breakdramon","https://static.wikia.nocookie.net/digimon/images/6/6a/Breakdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20171127121218","Mega",NULL,"Virus","[""Dragon's Roar"", ""Metal Empire""]","[""Groundramon""]","[""Examon"", ""Slayerdramon""]","[]","[]","[{""name"": ""Infinity Boring"", ""description"": ""): Fires all the drills operating throughout its body, allowing it to smash mountains.""}, {""name"": ""Gravity Press"", ""description"": ""): Raises its entire mass and then flattens its target, allowing it to crush anything. In Digimon Fusion , this attack uses a gravitational field for this function.""}]"
202,"Brigadramon","https://static.wikia.nocookie.net/digimon/images/6/65/Brigadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230626033453","Mega",NULL,"Virus","""Metal Empire""","[]","[]","[]","[]","[]"
203,"BryweLudramon","https://static.wikia.nocookie.net/digimon/images/f/f6/BryweLudramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180322051018","Mega",NULL,"Data","[]","[""RaijiLudomon""]","[""RagnaLoardmon"", ""Durandamon""]","[]","[]","[]"
204,"Bucchiemon","https://static.wikia.nocookie.net/digimon/images/1/19/Bucchiemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20121026050638","Armor",NULL,"{Vaccine,Free,None}","""Nature Spirits""","[""Wormmon"", ""Digi-Egg of Kindness""]","[""Meicrackmon Vicious Mode""]","[]","[]","[{""name"": ""Heartner Beam"", ""description"": ""): Releases a soft light that causes a loss of fighting spirit and soothes the hearts of its enemies.""}, {""name"": ""Love and Fire"", ""description"": "")""}]"
205,"Bucchiemon_(Green)","https://static.wikia.nocookie.net/digimon/images/e/e6/Bucchiemon_%28Green%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20131108145226","Armor",NULL,"{Free,Data}","""Nature Spirits""","[]","[]","[]","[]","[]"
206,"Budmon","https://static.wikia.nocookie.net/digimon/images/1/1b/Budmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128045034","In-Training",NULL,"{None,Free}","""Jungle Troopers""","[""Yuramon"", ""Botamon""]","[""Lalamon"", ""Woodmon""]","[]","[]","[{""name"": ""Dokutogetoge"", ""description"": "", lit. \""Poison Thorns\"")""}, {""name"": ""San no Awa"", ""description"": "", lit. \""Acid Bubbles\"")""}]"
207,"Bukamon","https://static.wikia.nocookie.net/digimon/images/4/41/Bukamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506051529","In-Training",NULL,"{None,Data,Free}","""Deep Savers""","[""Pichimon"", ""Poyomon""]","[""Gomamon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Kūki no Awa"", ""description"": "")""}, {""name"": ""Awa"", ""description"": "", lit. \""Bubbles\"")""}, {""name"": ""Shabon no Awa"", ""description"": "", lit. \""Soap Bubbles\"")""}, {""name"": ""San no Awa"", ""description"": "", lit. \""Acid Bubbles\"")""}]"
208,"Bulbmon","https://static.wikia.nocookie.net/digimon/images/3/3a/Bulbmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151130005831","Ultimate",NULL,"Data","""Metal Empire""","[""Kenkimon""]","[]","[]","[]","[{""name"": ""Mud Pump"", ""description"": ""): Dispatches soldiers one after another from within. In Digimon World 3 , it shoots water at the enemy from its arms.""}, {""name"": ""Valve Extreme"", ""description"": ""): Fires a powerful beam of condensed energy.""}]"
209,"Bulkmon","https://static.wikia.nocookie.net/digimon/images/d/d4/Bulkmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210115043450","Champion",NULL,"Vaccine","[]","[""Pulsemon""]","[""Boutmon""]","[]","[]","[]"
210,"Bullmon","https://static.wikia.nocookie.net/digimon/images/8/80/Bullmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130405031958","Armor",NULL,"{Free,Vaccine}","""Nature Spirits""","[""Wormmon"", ""Digi-Egg of Hope""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Tail Whip"", ""description"": "")""}]"
211,"Bulucomon","https://static.wikia.nocookie.net/digimon/images/d/d7/Bulucomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20190425063215","Rookie",NULL,"{Data,Vaccine}","[]","[]","[""Paledramon""]","[]","[]","[{""name"": ""Ice Mash"", ""description"": ""): Attacks continuously with its outer shell of ice.""}]"
212,"Buraimon","https://static.wikia.nocookie.net/digimon/images/b/bf/Buraimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100701055810","Champion",NULL,"Vaccine","""Wind Guardians""","[""Hyokomon""]","[""Butenmon""]","[]","[]","[{""name"": ""Tsubame Nimai Gaeshi"", ""description"": """"}]"
213,"Burgermon","https://static.wikia.nocookie.net/digimon/images/a/a8/Burgermon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210308025934","Rookie",NULL,"Vaccine","""Nature Spirits""","[""TorikaraBallmon""]","[""Burgermon (Champion)""]","[]","[]","[]"
214,"Burgermon_(Champion)","https://static.wikia.nocookie.net/digimon/images/7/72/Burgermon_%28Champion%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20210714023612","Champion",NULL,"Vaccine","""Nature Spirits""","[""Burgermon""]","[]","[]","[]","[]"
215,"BurningGreymon","https://static.wikia.nocookie.net/digimon/images/6/6a/BurningGreymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20131206023027","Hybrid",NULL,"{Variable,Vaccine,Free}","[""None"", ""Nature Spirits"", ""Nightmare Soldiers"", ""Dragon's Roar""]","[""B Spirit of Flame"", ""Agunimon""]","[""Aldamon"", ""Agunimon"", ""EmperorGreymon""]","[]","[]","[{""name"": ""Corona Blaster"", ""description"": ""): Fires lasers that rival a solar heat ray from the Rudriya Darpaṇa.""}, {""name"": ""Flame Storm"", ""description"": ""): Sets its whole body aflame, then releases a high-temperature tornado by flapping the Fire Wings.""}, {""name"": ""Inferno"", ""description"": ""): Charges forward at high speed, covered in flames.""}, {""name"": ""Inferno Wildfire"", ""description"": ""): Unleashes a massive tornado of flame around itself.""}]"
216,"Burpmon","https://static.wikia.nocookie.net/digimon/images/1/1e/Burpmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210607021142","Unidentified",NULL,"Unidentified","[]","[]","[]","[]","[]","[]"
217,"BushiAgumon","https://static.wikia.nocookie.net/digimon/images/4/43/BushiAgumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026182734","Rookie",NULL,"Vaccine","""Virus Busters""","[]","[]","[]","[]","[{""name"": ""Chou Teisoku Ichimonji-giri"", ""description"": """"}, {""name"": ""Chou Kousoku Ichimonji-giri"", ""description"": """"}]"
218,"Butenmon","https://static.wikia.nocookie.net/digimon/images/7/71/Butenmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100701055742","Ultimate",NULL,"Vaccine","""Wind Guardians""","[""Buraimon""]","[""Chronomon Holy Mode""]","[]","[]","[{""name"": ""Nichirin no Mai"", ""description"": """"}, {""name"": ""Gyoukou Issen"", ""description"": """"}]"
219,"Butterflymon","https://static.wikia.nocookie.net/digimon/images/9/90/Butterflymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120720073723","Armor",NULL,"{Vaccine,Free}","[""Nature Spirits"", ""Jungle Troopers""]","[""Gatomon"", ""Digi-Egg of Knowledge""]","[]","[]","[]","[]"
220,"Callismon","https://static.wikia.nocookie.net/digimon/images/5/5f/Callismon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240229001511","Mega",NULL,"Virus","""Nightmare Soldiers""","[""Grizzlymon"", ""Arcadiamon""]","[]","[]","[]","[{""name"": ""Digimon Adventure V-Tamer 01"", ""description"": "", it rams its claws on the ground, causing a small earthquake.""}]"
221,"Calmaramon","https://static.wikia.nocookie.net/digimon/images/8/88/Calmaramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20121130173505","Hybrid",NULL,"{Variable,Vaccine,Free}","""Deep Savers""","[""B Spirit of Water""]","[""Shagaramon""]","[]","[]","[{""name"": ""Titanic Charge"", ""description"": ""): Rotates like a drill and strikes her enemy after withdrawing into its body.""}, {""name"": ""Nero Corso"", ""description"": "", Ita : Black Course ): Sprays black acid from its mouth.""}]"
222,"Calumon","https://static.wikia.nocookie.net/digimon/images/4/43/Calumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210517033801","Unidentified",NULL,"{Unidentified,None}","[""None"", ""Virus Busters""]","[]","[]","[]","[]","[{""name"": ""Shining Evolution"", ""description"": ""): Releases the light of Digivolution to allow Digimon to digivolve to the Mega level.""}, {""name"": ""Culumon no Inori"", ""description"": "", lit. \""Culumon Prayer\"")""}]"
223,"Candlemon","https://static.wikia.nocookie.net/digimon/images/4/4d/Candlemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090130024154","Rookie",NULL,"Data","""Nightmare Soldiers""","[]","[""Wizardmon"", ""MachGaogamon"", ""Reverse Weddinmon"", ""Weddinmon"", ""Shortmon"", ""Bakemon""]","[]","[""DigiFuse Chart"", ""Shoutmon X7F Superior Mode""]","[{""name"": ""Bonfire"", ""description"": ""): Fires a small flame from his DigiCore fire energy that explode if hits.""}, {""name"": ""Melt Wax"", ""description"": ""): Fires multiple globs of hot wax to paralyze opponent.""}, {""name"": ""Tai Atari"", ""description"": ""): Uses its body made of hot wax to tackle the enemy.""}, {""name"": ""Karma Flamer"", ""description"": "")""}, {""name"": ""Yami Fire"", ""description"": ""): Attacks with a small ball of fire from the abyss.""}]"
224,"CannonBeemon","https://static.wikia.nocookie.net/digimon/images/6/64/CannonBeemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100129120622","Ultimate",NULL,"Virus","[""Wind Guardians"", ""Metal Empire""]","[""Waspmon""]","[""TigerVespamon""]","[]","[]","[]"
225,"CannonBeemon_(Aircraft_Carrier)","https://static.wikia.nocookie.net/digimon/images/4/47/N-18_22_1.jpg/revision/latest/scale-to-width-down/268?cb=20100205051018","Ultimate",NULL,"Virus","[]","[]","[]","[]","[]","[]"
226,"Cannondramon","https://static.wikia.nocookie.net/digimon/images/7/7c/Cannondramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170331024604","Mega",NULL,"Data","[""Metal Empire"", ""Dragon's Roar""]","[]","[]","[]","[]","[{""name"": ""Dyna Cannon"", ""description"": ""): Fires its cannons while stationed at an area where enemy attacks cannot reach.""}]"
227,"Canoweissmon","https://static.wikia.nocookie.net/digimon/images/f/f0/Canoweissmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20220515011102","Ultimate",NULL,"Vaccine","""Virus Busters""","[""BetelGammamon"", ""WezenGammamon"", ""KausGammamon""]","[""Siriusmon""]","[]","[]","[{""name"": ""GalliaFissure"", ""description"": ""): Tears the enemy to pieces with its tough claws. It boasts the power to easily cut through Chrome Digizoid , if it has a low purity.""}, {""name"": ""MeteorLux"", ""description"": ""): The radiance from its spread wings rains down as a meteor shower.""}]"
228,"CaptainHookmon","https://static.wikia.nocookie.net/digimon/images/0/0f/CaptainHookmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180530222143","Ultimate",NULL,"Vaccine","[]","[]","[]","[]","[]","[]"
229,"Cardmon","https://static.wikia.nocookie.net/digimon/images/a/ab/Cardmon_%28C1%29_dw3.png/revision/latest?cb=20120201151713",NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
230,"Cargodramon","https://static.wikia.nocookie.net/digimon/images/e/e8/Cargodramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230522021045","Ultimate",NULL,"Virus","""Metal Empire""","[]","[]","[]","[]","[]"
231,"CatchMamemon","https://static.wikia.nocookie.net/digimon/images/0/09/CatchMamemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160104192509","Ultimate",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[]"
232,"Caturamon","https://static.wikia.nocookie.net/digimon/images/5/57/Caturamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110304023918","Ultimate",NULL,"Data","[""Metal Empire"", ""Nature Spirits""]","[]","[]","[]","[]","[{""name"": ""Śwabhojana"", ""description"": "") : Generates a massive earthquake accompanied by a shock wave by striking the ground with the Bǎo Chuí.""}]"
233,"Cendrillmon","https://static.wikia.nocookie.net/digimon/images/9/98/Cendrillmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240310071326","Mega",NULL,"Virus","[]","[""Chaperomon""]","[]","[]","[]","[]"
234,"Centarumon","https://static.wikia.nocookie.net/digimon/images/7/78/Centarumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205054741","Champion",NULL,"Data","[""Nature Spirits"", ""Virus Busters""]","[""Agumon""]","[""Sagittarimon""]","[]","[""DigiFuse Chart""]","[{""name"": ""Hunting Cannon"", ""description"": ""): Uses the Hunting Cannon, which has become one with its right arm. It is near impossible to evade this attack. However, because this attack expends a large amount of energy, Centarumon avoids battle whenever possible.""}, {""name"": ""Jet Gallop"", ""description"": "")""}, {""name"": ""Heat Upper"", ""description"": "")""}]"
235,"Cerberusmon","https://static.wikia.nocookie.net/digimon/images/8/88/Cerberusmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090402005850","Ultimate",NULL,"{Vaccine,Virus}","[""Unknown"", ""Dark Area"", ""Nightmare Soldiers"", ""Nature Spirits""]","[""Seasarmon"", ""Dobermon"", ""Doggymon"", ""Grizzlymon""]","[""Anubismon"", ""AncientSphinxmon""]","[""Cerberusmon Werewolf Mode""]","[""DigiFuse Chart""]","[{""name"": ""Inferno Gate"", ""description"": ""): Opens a \""Hell Gate\"" engraved in the earth, then casts the opponent through it to the jet-black Dark Area .""}, {""name"": ""Hellfire"", ""description"": ""): Spews a red-hot jet of flames.""}]"
236,"Cerberusmon_Werewolf_Mode","https://static.wikia.nocookie.net/digimon/images/5/53/Cerberusmon_Werewolf_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20180625045401","Ultimate",NULL,"Vaccine","[]","[]","[""Plutomon""]","[]","[]","[{""name"": ""Hellfire"", ""description"": ""): Unleashes a blast of scorching, hellish flames to reduce any foe to ashes. The destructive power of this attack is on a whole other level compared to that of the unmutated Cerberusmon .""}]"
237,"Cerberusmon_X","https://static.wikia.nocookie.net/digimon/images/1/11/Cerberusmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026185510","Ultimate",NULL,"Vaccine","[""Nightmare Soldiers"", ""Nature Spirits""]","[""Dobermon X""]","[]","[]","[]","[{""name"": ""Hell Fire"", ""description"": ""): A red-hot jet of flames.""}]"
238,"Ceresmon","https://static.wikia.nocookie.net/digimon/images/4/4d/Ceresmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20220525022937","Mega",NULL,"Data","""Wind Guardians""","[]","[]","[]","[]","[{""name"": ""Famēs"", ""description"": "", Lat : \""Hunger\""): Uses a terrifying technique that couldn't be imagined from its gentle appearance to freely manipulate plants and absorb all of the opponent's energy.""}]"
239,"Ceresmon_Medium","https://static.wikia.nocookie.net/digimon/images/9/93/Ceresmon_Medium_b.jpg/revision/latest/scale-to-width-down/268?cb=20220525030122","Mega",NULL,"Data","[]","[""Blossomon""]","[]","[]","[]","[{""name"": ""Phales"", ""description"": ""): Attacks the enemy with vines, poisoning them and draining them of their health.""}]"
240,"Cernumon","https://static.wikia.nocookie.net/digimon/images/e/ec/Cernumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240924024153","Mega",NULL,"Data","""Wind Guardians""","[]","[]","[]","[]","[]"
241,"Chamblemon","https://static.wikia.nocookie.net/digimon/images/3/33/Chamblemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20221023003312","Champion",NULL,"Virus","[]","[]","[]","[]","[]","[{""name"": ""Sweepore"", ""description"": ""): Releases spores that stick to any threats that carelessly approach it. The spores sprout into mushrooms that absorb the foe's vitality. If one picks and eat the fungi, they will find it brimming with energy. Among them, the most delicious is said to be the data-type mushrooms.""}, {""name"": ""Champion Bomb"", ""description"": ""): Releases mushroom-shaped explosives of many different sizes at once. The resulting fumes and spores will transform an area into a bed of mushrooms.""}]"
